arrival_tasks,completed_tasks,dropped_tasks,effective_bits,energy_srv,energy_tx,handover,queue_mean,slot,solve_time_s,total_cost
3,3,0,7933386.0675314255,0.0002597443329903939,1.307625738486923,0,0.0,0,0.011997699737548828,1.3078854828199133
3,3,0,7635933.318929457,0.0002386815654335192,1.1292398653881586,2,0.0,1,0.02329874038696289,1.1294785469535922
3,3,0,9939242.051730104,0.0003405081685989555,1.0603134527696267,3,0.0,2,0.00801706314086914,1.0606539609382257
3,3,0,7078557.822777946,0.00021549958806663834,1.166728093356555,1,0.0,3,0.007014274597167969,1.1669435929446215
3,3,0,5511550.530297249,4.531825522355004e-05,0.5625415326180045,1,0.0,4,0.05765247344970703,0.5625868508732281
