arrival_tasks,completed_tasks,dropped_tasks,effective_bits,energy_srv,energy_tx,handover,queue_mean,slot,solve_time_s,total_cost
3,3,0,10006856.051463172,4.8000000000000005e-12,2.2847209563004336,0,0.0,0,0.0009992122650146484,2.2847209563052338
3,3,0,5814387.492006632,4.8000000000000005e-12,1.3275151438894028,2,0.0,1,0.0009992122650146484,1.3275151438942028
3,3,0,7495103.828941384,4.8000000000000005e-12,1.7112488377532076,2,0.0,2,0.0,1.7112488377580075
3,3,0,9454296.82594539,4.8000000000000005e-12,2.158563086571407,1,0.0,3,0.0,2.158563086576207
3,3,0,4694185.17939412,4.8000000000000005e-12,1.071755524108743,0,0.0,4,0.0010066032409667969,1.071755524113543
